,budgetListIDX,budgetListName,bLnameLength,MvName,mvNameLength,maxFuzzRatioIDX,maxFuzzRatio,maxFuzzSetRatioIDX,maxFuzzSetRatio,budgetListMvReleaseYR,MvReleaseYR
4470,4470,Clerks,6,Clerks II,9,11373,100,6289,100,1994,2006.0
4471,4471,Wes Craven's New Nightmare,26,Wes Craven's New Nightmare,26,11297,100,11297,100,1994,1994.0
4472,4472,Hoop Dreams,11,Hoop Dreams,11,11338,100,11338,100,1994,1994.0
4473,4473,Pulp Fiction,12,Pulp Fiction,12,11228,100,11228,100,1994,1994.0
4474,4474,The Specialist,14,The Heart Specialist,20,11238,100,3493,100,1994,2011.0
4475,4475,The River Wild,14,The Wild,8,11247,100,6268,100,1994,2006.0
4476,4476,Ed Wood,7,Ed,2,11354,100,10783,100,1994,1996.0
4477,4477,The Shawshank Redemption,24,The Shawshank Redemption,24,11269,100,11269,100,1994,1994.0
4478,4478,Exotica,7,Exotica,7,11090,100,11090,100,1994,1995.0
4479,4479,Timecop,7,Timecop,7,11249,100,11249,100,1994,1994.0
4480,4480,Rapa Nui,8,Rapa Nui,8,11432,100,11432,100,1994,1994.0
4481,4481,Killing Zoe,11,Killing Zoe,11,11426,100,11426,100,1994,1994.0
4482,4482,Police Academy 7: Mission to Moscow,35,Police Academy 7: Mission to Moscow,35,11445,100,11445,100,1994,1994.0
4483,4483,Clear and Present Danger,24,Clear and Present Danger,24,11225,100,11225,100,1994,1994.0
4484,4484,The Mask,8,Beyond the Mask,15,11227,100,737,100,1994,2015.0
4485,4485,The Client,10,Client 9: The Rise and Fall of Eliot Spitzer,44,11231,100,4173,100,1994,2010.0
4486,4486,True Lies,9,True Lies,9,11221,100,11221,100,1994,1994.0
4487,4487,Forrest Gump,12,Forrest Gump (IMAX),19,11219,100,1475,100,1994,2014.0
4488,4488,The Shadow,10,In the Shadow of Women,22,11261,100,318,100,1994,2016.0
4489,4489,Baby's Day Out,14,Baby's Day Out,14,11301,100,11301,100,1994,1994.0
4490,4490,Wyatt Earp,10,Wyatt Earp,10,11273,100,11273,100,1994,1994.0
4491,4491,Wolf,4,Wolf Totem,10,11237,100,847,100,1994,2015.0
4492,4492,The Lion King,13,The Lion King (in 3D),21,11220,100,3319,100,1994,2011.0
4493,4493,Speed,5,Need for Speed,14,11226,100,1304,100,1994,2014.0
4494,4494,Renaissance Man,15,Renaissance,11,11275,100,6581,100,1994,2006.0
4495,4495,The Flintstones,15,The Flintstones in Viva Rock Vegas,34,11223,100,9300,100,1994,2000.0
4496,4496,Beverly Hills Cop III,21,Beverly Hills Cop III,21,11252,100,11252,100,1994,1994.0
4497,4497,Crooklyn,8,Crooklyn,8,11314,100,11314,100,1994,1994.0
4498,4498,3 Ninjas Kick Back,18,Kick,4,11318,100,1406,100,1994,2014.0
4499,4499,PCU,3,PCU,3,11362,100,11362,100,1994,1994.0
4500,4500,The Inkwell,11,The Inkwell,11,11332,100,11332,100,1994,1994.0
4501,4501,Serial Mom,10,Serial Mom,10,11339,100,11339,100,1994,1994.0
4502,4502,Naked Gun 33 1/3: The Final Insult,34,The 33,6,11241,94,650,100,1994,2015.0
4503,4503,The Hudsucker Proxy,19,The Hudsucker Proxy,19,11379,100,11379,100,1994,1994.0
4504,4504,Four Weddings and a Funeral,27,Four Weddings and a Funeral,27,11239,100,11239,100,1994,1994.0
4505,4505,Sugar Hill,10,Sugar,5,11295,100,4621,100,1994,2009.0
4506,4506,On Deadly Ground,16,On Deadly Ground,16,11255,100,11255,100,1994,1994.0
4507,4507,Romeo Is Bleeding,17,Romeo Is Bleeding,17,11370,100,11370,100,1994,1994.0
4508,4508,Ace Ventura: Pet Detective,26,Ace Ventura: Pet Detective,26,11234,100,11234,100,1994,1994.0
4509,4509,Shadowlands,11,Shadowlands,11,11536,100,11536,100,1993,1993.0
4510,4510,What's Eating Gilbert Grape,27,What's Eating Gilbert Grape,27,11587,100,11587,100,1993,1993.0
4511,4511,Tombstone,9,Tombstone,9,11496,100,11496,100,1993,1993.0
4512,4512,Philadelphia,12,Philadelphia,12,11488,100,11488,100,1993,1993.0
4513,4513,The Pelican Brief,17,The Pelican Brief,17,11484,100,11484,100,1993,1993.0
4514,4514,Schindler's List,16,Schindler's List,16,11485,100,11485,100,1993,1993.0
4515,4515,Mrs. Doubtfire,14,Mrs. Doubtfire,14,11478,100,11478,100,1993,1993.0
4516,4516,The Nutcracker,14,The Nutcracker in 3D,20,11644,100,4171,100,1993,2010.0
4517,4517,The Piano,9,Shoot the Piano Player (re-issue),33,11514,100,5427,100,1993,2008.0
4518,4518,RoboCop 3,9,Robocop 3,9,11583,89,11583,100,1993,1993.0
4519,4519,The Remains of the Day,22,The Day,7,11542,100,3112,100,1993,2012.0
4520,4520,Gettysburg,10,Gettysburg,10,11582,100,11582,100,1993,1993.0
4521,4521,Ruby in Paradise,16,Ruby in Paradise,16,11673,100,11673,100,1993,1993.0
4522,4522,Cool Runnings,13,Cool Runnings,13,11491,100,11491,100,1993,1993.0
4523,4523,Warlock: The Armageddon,23,Armageddon,10,11626,100,9990,100,1993,1998.0
4524,4524,Dazed and Confused,18,Dazed and Confused,18,11597,100,11597,100,1993,1993.0
4525,4525,The Age of Innocence,20,Innocence,9,11527,100,9050,100,1993,2001.0
4526,4526,True Romance,12,Romance,7,11574,100,9800,100,1993,1999.0
4527,4527,Fortress,8,Fortress,8,11604,100,11604,100,1993,1993.0
4528,4528,Only the Strong,15,Only the Strong Survive,23,11632,100,8269,100,1993,2003.0
4529,4529,Jason Goes to Hell: The Final Friday,36,Friday,6,11562,100,11000,100,1993,1995.0
4530,4530,The Fugitive,12,The Fugitive,12,11479,100,11479,100,1993,1993.0
4531,4531,Poetic Justice,14,Justice,7,11535,100,7759,100,1993,2004.0
4532,4532,Hocus Pocus,11,Hocus Pocus,11,11515,100,11515,100,1993,1993.0
4533,4533,The Firm,8,The Firm,8,11480,100,11480,100,1993,1993.0
4534,4534,Last Action Hero,16,Hero,4,11502,100,7397,100,1993,2004.0
4535,4535,Jurassic Park,13,Jurassic Park 3D,16,11477,100,2003,100,1993,2013.0
4536,4536,What's Love Got to Do With It,29,What's Love Got to Do with It,29,11516,97,11516,100,1993,1993.0
4537,4537,Cliffhanger,11,Cliffhanger,11,11486,100,11486,100,1993,1993.0
4538,4538,Super Mario Bros.,17,Super,5,11550,100,3557,100,1993,2011.0
4539,4539,Menace II Society,17,Menace II Society,17,11533,100,11533,100,1993,1993.0
4540,4540,Excessive Force,15,Excessive Force,15,11668,100,11668,100,1993,1993.0
4541,4541,Much Ado About Nothing,22,Much Ado About Nothing (2013),29,11546,100,2086,100,1993,2013.0
4542,4542,The Dark Half,13,The Dark Half,13,11584,100,11584,100,1993,1993.0
4543,4543,Bound by Honor,14,Bound,5,11623,100,10788,100,1993,1996.0
4544,4544,The Adventures of Huck Finn,27,The Adventures of Huck Finn,27,11540,100,11540,100,1993,1993.0
4545,4545,Teenage Mutant Ninja Turtles III,32,Teenage,7,11510,100,1684,100,1993,2014.0
4546,4546,El Mariachi,11,El Mariachi,11,11647,100,11647,100,1993,1993.0
4547,4547,Army of Darkness,16,Darkness,8,11577,100,7441,100,1993,2004.0
4548,4548,Groundhog Day,13,Groundhog Day,13,11489,100,11489,100,1993,1993.0
4549,4549,Braindead,9,Brain Dead,10,2884,88,12378,95,1993,1990.0
4550,4550,Loaded Weapon 1,15,Loaded,6,11532,100,10910,100,1993,1996.0
4551,4551,Alive,5,Only Lovers Left Alive,22,11519,100,1418,100,1993,2014.0
4552,4552,Nowhere to Run,14,Nowhere,7,11547,100,10568,100,1993,1997.0
4553,4553,Ed and his Dead Mother,22,Ed,2,6766,59,10783,100,1993,1996.0
4554,4554,Return of the Living Dead 3,27,The Living,10,12771,96,1156,100,1993,2015.0
4555,4555,Hoffa,5,Hoffa,5,11787,100,11787,100,1992,1992.0
4556,4556,The Muppet Christmas Carol,26,Carol,5,11782,100,644,100,1992,2015.0
4557,4557,A Few Good Men,14,Good,4,11740,100,5411,100,1992,2008.0
4558,4558,The Bodyguard,13,The Bodyguard (2012 re-release),31,11742,100,3016,100,1992,2012.0
4559,4559,The Crying Game,15,The Game,8,11755,100,10365,100,1992,1997.0
4560,4560,Home Alone 2: Lost in New York,30,New York,8,11737,100,4623,100,1992,2009.0
4561,4561,Malcolm X,9,X,1,11767,100,9526,100,1992,2000.0
4562,4562,Bram Stoker's Dracula,21,Stoker,6,11750,100,2120,100,1992,2013.0
4563,4563,Aladdin,7,Aladdin,7,11736,100,11736,100,1992,1992.0
4564,4564,Reservoir Dogs,14,Reservoir Dogs,14,11871,100,11871,100,1992,1992.0
4565,4565,Hero,4,Jimmy Vestvood: Amerikan Hero,29,7397,100,217,100,1992,2016.0
4566,4566,The Mighty Ducks,16,The Mighty,10,11766,100,10160,100,1992,1998.0
4567,4567,Glengarry Glen Ross,19,Glengarry Glen Ross,19,11829,100,11829,100,1992,1992.0
4568,4568,The Last of the Mohicans,24,The Last of the Mohicans,24,11752,100,11752,100,1992,1992.0
4569,4569,Light Sleeper,13,Light Sleeper,13,11910,100,11910,100,1992,1992.0
4570,4570,Unforgiven,10,Unforgiven,10,11746,100,11746,100,1992,1992.0
4571,4571,Raising Cain,12,Raising Cain,12,11795,100,11795,100,1992,1992.0
4572,4572,Buffy the Vampire Slayer,24,Buffy the Vampire Slayer,24,11809,100,11809,100,1992,1992.0
4573,4573,Death Becomes Her,17,Death Becomes Her,17,11759,100,11759,100,1992,1992.0
4574,4574,A League of Their Own,21,A League of Their Own,21,11745,100,11745,100,1992,1992.0
4575,4575,Boomerang,9,Boomerang,9,11753,100,11753,100,1992,1992.0
4576,4576,Batman Returns,14,Batman Returns,14,11738,100,11738,100,1992,1992.0
4577,4577,Patriot Games,13,Patriot Games,13,11749,100,11749,100,1992,1992.0
4578,4578,Alien 3,7,Alien 3,7,11763,100,11763,100,1992,1992.0
4579,4579,Lethal Weapon 3,15,Lethal Weapon 3,15,11739,100,11739,100,1992,1992.0
4580,4580,Split Second,12,Split Second,12,11849,100,11849,100,1992,1992.0
4581,4581,The Player,10,Shoot the Piano Player (re-issue),33,11792,100,5427,100,1992,2008.0
4582,4582,Howards End,11,Howards End (2016 Restoration),30,11783,100,233,100,1992,2016.0
4583,4583,My Cousin Vinny,15,My Cousin Vinny,15,11764,100,11764,100,1992,1992.0
4584,4584,The Lawnmower Man,17,The Man,7,11777,100,6944,100,1992,2005.0
4585,4585,Memoirs of an Invisible Man,27,Memoirs of an Invisible Man,27,11814,100,11814,100,1992,1992.0
4586,4586,Radio Flyer,11,Radio,5,11855,100,7944,100,1992,2003.0
4587,4587,Wayne's World,13,Wayne's World 2,15,11743,100,11505,100,1992,1993.0
4588,4588,Medicine Man,12,Medicine Man,12,11770,100,11770,100,1992,1992.0
4589,4589,The Prince of Tides,19,The Prince of Tides,19,11986,100,11986,100,1991,1991.0
4590,4590,JFK,3,JFK,3,11987,100,11987,100,1991,1991.0
4591,4591,Hook,4,Red Hook Summer,15,11976,100,2887,100,1991,2012.0
4592,4592,Star Trek VI: The Undiscovered Country,38,Star Trek,9,11985,100,4431,100,1991,2009.0
4593,4593,My Girl,7,My Best Friend's Girl,21,11992,100,5064,100,1991,2008.0
4594,4594,The Addams Family,17,The Addams Family,17,11977,100,11977,100,1991,1991.0
4595,4595,Cape Fear,9,Fear,4,11982,100,10707,100,1991,1996.0
4596,4596,Beauty and the Beast,20,Beauty and the Beast (2016 re-issue),36,11973,100,231,100,1991,2016.0
4597,4597,Due occhi diabolici,19,Due Date,8,4800,50,3917,55,1991,2010.0
4598,4598,House Party 2,13,House Party 2,13,12035,100,12035,100,1991,1991.0
4599,4599,My Own Private Idaho,20,Private,7,12084,100,7253,100,1991,2005.0
4600,4600,The Fisher King,15,The King,8,12001,100,6485,100,1991,2006.0
4601,4601,Freddy's Dead: The Final Nightmare,34,The Nightmare,13,12007,100,1014,100,1991,2015.0
4602,4602,Beastmaster 2: Through the Portal of Time,41,Time,4,1618,53,6064,100,1991,2007.0
4603,4603,Harley Davidson and the Marlboro Man,36,The Man,7,12079,100,6944,100,1991,2005.0
4604,4604,Double Impact,13,Double Impact,13,12015,100,12015,100,1991,1991.0
4605,4605,Slacker,7,Slacker,7,12136,100,12136,100,1991,1991.0
4606,4606,Bill & Ted's Bogus Journey,26,Ted,3,12004,93,2628,100,1991,2012.0
4607,4607,Boyz n the Hood,15,Boyz N the Hood,15,11993,93,11993,100,1991,1991.0
4608,4608,Point Break,11,Point Break (2015),18,11999,100,612,100,1991,2015.0
4609,4609,Terminator 2: Judgment Day,26,Terminator 2: Judgment Day,26,11971,100,11971,100,1991,1991.0
4610,4610,The Last Waltz,14,The Last Waltz (re-issue),25,3226,81,8669,100,1991,2002.0
4611,4611,The Naked Gun 2½: The Smell of Fear,35,Fear,4,11980,93,10707,100,1991,1996.0
4612,4612,Robin Hood: Prince of Thieves,29,Robin Hood,10,11972,100,3914,100,1991,2010.0
4613,4613,Hudson Hawk,11,Hudson Hawk,11,12040,100,12040,100,1991,1991.0
4614,4614,Stone Cold,10,Stone,5,12070,100,4062,100,1991,2010.0
4615,4615,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,55,Teenage,7,23,78,1684,100,1991,2014.0
4616,4616,Nikita,6,La Femme Nikita,15,12841,63,12093,100,1991,1991.0
4617,4617,Haakon Haakonsen,16,Bachna Ae Haseeno,17,6277,55,5184,55,1991,2008.0
4618,4618,The Doors,9,Stand Clear of the Closing Doors,32,12009,100,1758,100,1991,2014.0
4619,4619,The Silence of the Lambs,24,The Silence,11,11974,100,2284,100,1991,2013.0
4620,4620,Flight of the Intruder,22,Flight,6,12054,100,2652,100,1991,2012.0
4621,4621,White Fang,10,White Fang II: Myth of the White Wolf,37,12008,100,11333,100,1991,1994.0
4622,4622,Warlock,7,Warlock: The Armageddon,23,12071,100,11626,100,1991,1993.0
4623,4623,Showdown in Little Tokyo,24,Tokyo!,6,12112,100,4674,100,1991,2009.0
4624,4624,Straight out of Brooklyn,24,Brooklyn,8,12110,96,597,100,1991,2015.0
4625,4625,Return to the Blue Lagoon,25,The Return,10,12109,100,6349,100,1991,2006.0
4626,4626,Johnny Suede,12,Johnny Suede,12,11952,100,11952,100,1991,1992.0
4627,4627,Going Under,11,Going Under,11,6758,100,6758,100,1990,2006.0
4628,4628,The Godfather: Part III,23,The Godfather Part III,22,12232,98,12232,100,1990,1990.0
4629,4629,Kindergarten Cop,16,Kindergarten Cop,16,12225,100,12225,100,1990,1990.0
4630,4630,Edward Scissorhands,19,Edward Scissorhands,19,12235,100,12235,100,1990,1990.0
4631,4631,Predator 2,10,Predator 2,10,12253,100,12253,100,1990,1990.0
4632,4632,Home Alone,10,A Girl Walks Home Alone at Night,32,12216,100,1485,100,1990,2014.0
4633,4633,Child's Play 2,14,Child's Play 2,14,12256,100,12256,100,1990,1990.0
4634,4634,Dances with Wolves,18,Wolves,6,12218,100,1787,100,1990,2014.0
4635,4635,Quigley Down Under,18,Quigley Down Under,18,12274,100,12274,100,1990,1990.0
4636,4636,Night of the Living Dead,24,The Living,10,12331,100,1156,100,1990,2015.0
4637,4637,Dark Angel,10,Angel,5,1745,67,13620,100,1990,1984.0
4638,4638,Goodfellas,10,Goodfellas,10,12241,100,12241,100,1990,1990.0
4639,4639,Flatliners,10,Flatliners,10,12233,100,12233,100,1990,1990.0
4640,4640,Metropolitan,12,Metropolitan (2015 re-release),30,12353,100,1035,100,1990,2015.0
4641,4641,Mo' Better Blues,16,Mo' Better Blues,16,12290,100,12290,100,1990,1990.0
4642,4642,Arachnophobia,13,Arachnophobia,13,12237,100,12237,100,1990,1990.0
4643,4643,Ghost,5,Ghost Team,10,12217,100,475,100,1990,2016.0
4644,4644,The Adventures of Ford Fairlane,31,The Adventures of Ford Fairlane,31,12273,100,12273,100,1990,1990.0
4645,4645,Die Hard 2,10,Die Hard 2: Die Harder,22,12688,89,12223,100,1990,1990.0
4646,4646,Days of Thunder,15,Days of Thunder,15,12228,100,12228,100,1990,1990.0
4647,4647,Dick Tracy,10,Dick,4,12224,100,9748,100,1990,1999.0
4648,4648,Gremlins 2: The New Batch,25,Gremlins 2: The New Batch,25,12246,100,12246,100,1990,1990.0
4649,4649,Total Recall,12,Total Recall (2012),19,12222,100,2674,100,1990,2012.0
4650,4650,Back to the Future Part III,27,The Future,10,12226,100,3527,100,1990,2011.0
4651,4651,Spaced Invaders,15,Spaced Invaders,15,12296,100,12296,100,1990,1990.0
4652,4652,Teenage Mutant Ninja Turtles,28,Teenage Mutant Ninja Turtles: Out of the Shadows,48,12220,100,23,100,1990,2016.0
4653,4653,Pretty Woman,12,Pretty Woman,12,12219,100,12219,100,1990,1990.0
4654,4654,The Hunt for Red October,24,The Hunt,8,12221,100,2160,100,1990,2013.0
4655,4655,The Blood of Heroes,19,The Blood of Heroes,19,12408,100,12408,100,1990,1990.0
4656,4656,Tremors,7,Tremors,7,12286,100,12286,100,1990,1990.0
4657,4657,Out of the Dark,15,Out in the Dark,15,2402,87,2402,89,1989,2013.0
4658,4658,Tango & Cash,12,Tango,5,12461,100,9795,100,1989,1999.0
4659,4659,Roger & Me,10,Roger and Me,12,12544,82,12544,100,1989,1989.0
4660,4660,Born on the Fourth of July,26,Born on the Fourth of July,26,12458,100,12458,100,1989,1989.0
4661,4661,We're No Angels,15,No,2,12524,100,9964,100,1989,1999.0
4662,4662,Driving Miss Daisy,18,Driving Miss Daisy,18,12449,100,12449,100,1989,1989.0
4663,4663,Glory,5,For Greater Glory,17,12486,100,2770,100,1989,2012.0
4664,4664,Back to the Future Part II,26,The Future,10,12447,100,3527,100,1989,2011.0
4665,4665,Henry V,7,Henry V,7,12526,100,12526,100,1989,1989.0
4666,4666,Halloween 5: The Revenge of Michael Myers,41,Michael,7,12738,89,10643,100,1989,1996.0
4667,4667,Black Rain,10,Black,5,12469,100,7023,100,1989,2005.0
4668,4668,Sea of Love,11,Sea of Love,11,12463,100,12463,100,1989,1989.0
4669,4669,Kickboxer,9,Kickboxer 2,11,12510,100,12134,100,1989,1991.0
4670,4670,A Nightmare On Elm Street: The Dream Child,42,The Nightmare,13,12488,95,1014,100,1989,2015.0
4671,4671,The Abyss,9,Into the Abyss,14,12465,100,3578,100,1989,2011.0
4672,4672,"Sex, Lies, and Videotape",24,"sex, lies and videotape",23,12487,85,12487,100,1989,1989.0
4673,4673,Friday the 13th Part VIII: Jason Takes Manhattan,48,Friday,6,12511,68,11000,100,1989,1995.0
4674,4674,UHF,3,UHF,3,12546,100,12546,100,1989,1989.0
4675,4675,When Harry Met Sally…,21,When Harry Met Sally...,23,12452,91,12452,100,1989,1989.0
4676,4676,Licence to Kill,15,Licence to Kill,15,12477,100,12477,100,1989,1989.0
4677,4677,Do the Right Thing,18,Do the Right Thing,18,12484,100,12484,100,1989,1989.0
4678,4678,Batman,6,Batman v Superman: Dawn of Justice,34,12442,100,6,100,1989,2016.0
4679,4679,Star Trek V: The Final Frontier,31,Star Trek,9,12466,100,4431,100,1989,2009.0
4680,4680,Dead Poets Society,18,Dead Poets Society,18,12451,100,12451,100,1989,1989.0
4681,4681,Indiana Jones and the Last Crusade,34,Indiana Jones and the Last Crusade,34,12443,100,12443,100,1989,1989.0
4682,4682,Road House,10,Road,4,12481,100,8723,100,1989,2002.0
4683,4683,Pet Sematary,12,Pet Sematary II,15,12464,100,11807,100,1989,1992.0
4684,4684,Major League,12,Major League: Back to the Minors,32,12467,100,10153,100,1989,1998.0
4685,4685,Troop Beverly Hills,19,Troop Beverly Hills,19,12532,100,12532,100,1989,1989.0
4686,4686,New York Stories,16,New York,8,12522,100,4623,100,1989,2009.0
4687,4687,Bill & Ted's Excellent Adventure,32,Ted,3,12473,100,2628,100,1989,2012.0
4688,4688,Dangerous Liaisons,18,Dangerous Liaisons (2012),25,12713,100,3026,100,1988,2012.0
4689,4689,Rain Man,8,Rain,4,12682,100,8650,100,1988,2002.0
4690,4690,My Stepmother Is an Alien,25,My Stepmother is an Alien,25,12751,96,12751,100,1988,1988.0
4691,4691,Twins,5,The Skeleton Twins,18,12686,100,1374,100,1988,2014.0
4692,4692,Talk Radio,10,Radio,5,12821,100,7944,100,1988,2003.0
4693,4693,Scrooged,8,Scrooged,8,12694,100,12694,100,1988,1988.0
4694,4694,The Land Before Time,20,The Land,8,12701,100,329,100,1988,2016.0
4695,4695,Child's Play,12,Child's Play 3,14,12715,100,12049,100,1988,1991.0
4696,4696,They Live,9,They Live,9,12756,100,12756,100,1988,1988.0
4697,4697,Mystic Pizza,12,Pizza,5,12757,100,6739,100,1988,2006.0
4698,4698,Halloween 4: The Return of Michael Myers,40,The Return,10,12738,100,6349,100,1988,2006.0
4699,4699,A Nightmare on Elm Street 4: The Dream Master,45,The Nightmare,13,12700,100,1014,100,1988,2015.0
4700,4700,The Last Temptation of Christ,29,The Last Temptation of Christ,29,12778,100,12778,100,1988,1988.0
4701,4701,Young Guns,10,Young Guns II,13,12703,100,12245,100,1988,1990.0
4702,4702,Midnight Run,12,Run,3,12710,100,12097,100,1988,1991.0
4703,4703,Die Hard,8,A Good Day to Die Hard,22,12688,100,1983,100,1988,2013.0
4704,4704,Phantasm II,11,Phantasm II,11,12784,100,12784,100,1988,1988.0
4705,4705,Who Framed Roger Rabbit?,24,Who Framed Roger Rabbit,23,12683,98,12683,100,1988,1988.0
4706,4706,Poltergeist III,15,Poltergeist III,15,12749,100,12749,100,1988,1988.0
4707,4707,Big,3,My Big Fat Greek Wedding 2,26,12685,100,35,100,1988,2016.0
4708,4708,Crocodile Dundee 2,18,Crocodile Dundee,16,13174,94,13174,100,1988,1986.0
4709,4709,Rambo III,9,Rambo,5,12697,100,5011,100,1988,2008.0
4710,4710,Friday the 13th Part VII: The New Blood,39,Friday,6,12734,76,11000,100,1988,1995.0
4711,4711,Lady in White,13,White,5,12842,100,11406,100,1988,1994.0
4712,4712,"Bright Lights, Big City",23,Big,3,12743,100,12685,100,1988,1988.0
4713,4713,Beetle Juice,12,Juice,5,12691,87,11799,100,1988,1992.0
4714,4714,Prison,6,The Stanford Prison Experiment,30,12888,100,769,100,1988,2015.0
4715,4715,Bloodsport,10,Bloodsport 2,12,12762,100,10842,100,1988,1996.0
4716,4716,Action Jackson,14,Action Jackson (2014),21,12730,100,1534,100,1988,2014.0
4717,4717,School Daze,11,School Daze,11,12748,100,12748,100,1988,1988.0
4718,4718,Return of the Living Dead Part II,33,The Living,10,11719,90,1156,100,1988,2015.0
4719,4719,Good Morning Vietnam,20,Morning,7,12939,95,2568,100,1987,2013.0
4720,4720,Wall Street,11,The Wolf of Wall Street,23,12961,100,1959,100,1987,2013.0
4721,4721,3 Men and a Baby,16,Three Men and a Baby,20,12936,83,12936,93,1987,1987.0
4722,4722,Teen Wolf Too,13,Wolf,4,13027,100,11237,100,1987,1994.0
4723,4723,The Last Emperor,16,Emperor,7,12960,100,2091,100,1987,2013.0
4724,4724,The Running Man,15,The Man,7,12965,100,6944,100,1987,2005.0
4725,4725,Cry Freedom,11,Cry Freedom,11,13037,100,13037,100,1987,1987.0
4726,4726,The Princess Bride,18,The Princess Bride,18,12975,100,12975,100,1987,1987.0
4727,4727,Fatal Attraction,16,Fatal Attraction,16,12937,100,12937,100,1987,1987.0
4728,4728,Hellraiser,10,Hellraiser 4: Bloodline,23,13006,100,10757,100,1987,1996.0
4729,4729,The Offspring,13,The Offspring,13,13102,100,13102,100,1987,1987.0
4730,4730,The Living Daylights,20,The Living,10,12954,100,1156,100,1987,2015.0
4731,4731,The Lost Boys,13,The Boys,8,12972,100,9975,100,1987,1999.0
