,mID,mName,mYrank,mStudio,openWkdate,DURrelease,openDTheatre,openDGross,totalDTheatre,PD_budget,totalDGross,W_gross,F_gross,Genre,mv_runtime,mv_Dir,mv_Prod,mv_Comp,OscarNom,OscarInfoURL
889,gracecard,The Grace Card,180,samuelgoldwyn,2011-02-25,56.0,352.0,1081019.9300000002,352.0,321156.29529568617,3647877.79180168,3647877.79180168,0.0,Drama,90.0,,['Howard Klausner'],,0,
890,iamnumberfour,I Am Number Four,61,buenavista,2011-02-18,105.0,3154.0,20811385.51,3156.0,80289073.82392153,82690898.20604368,219399512.40469053,136708614.19864684,Sci-Fi Adventure,104.0,['D.J. Caruso'],,['Trevor Rabin'],0,
891,bigmomma3,"Big Mommas: Like Father, Like Son",79,fox,2011-02-18,98.0,2821.0,17441859.21,2821.0,51385007.24730977,56900812.59272052,123558806.65709025,66657994.06436972,Action Comedy,107.0,['John Whitesell'],['Arnon Milchan'],,0,
892,gnomeoandjuliet,Gnomeo and Juliet,31,buenavista,2011-02-11,,2994.0,27131892.630000003,3037.0,57808133.15322349,150024516.57262477,290748462.3897236,140723945.81709883,Animation,84.0,['Kelly Asbury'],,,0,
893,thepretendwife,Just Go With It,27,sony,2011-02-11,98.0,3548.0,32650763.240000002,3548.0,128462518.11827444,154617410.26990715,322619436.8544124,168002026.58450523,Romantic Comedy,110.0,['Dennis Dugan'],,['Rupert Gregson-Williams'],0,
894,cedarrapids,Cedar Rapids,149,foxsearchlight,2011-02-11,105.0,15.0,324175.76,462.0,16057814.764784304,10296664.01853188,11798938.621912932,1502274.6033810526,Comedy,86.0,['Miguel Arteta'],['Alexander Payne'],['Christophe Beck'],0,
895,roommate10,The Roommate,84,screengems,2011-02-04,,2534.0,16052819.450000001,2534.0,25692503.623654883,55977402.70211537,78856937.35426448,22879534.65214911,Thriller,93.0,['Christian E. Christiansen'],,['John Frizzell'],0,
896,sanctum,Sanctum,112,universal,2011-02-04,28.0,2787.0,10109285.100000001,2789.0,48173444.29435293,34830915.96247253,156501793.33182424,121670877.36935171,Thriller,103.0,['Alister Grierson'],,['David Hirschfelder'],0,
897,mechanic,The Mechanic,102,cbsfilms,2011-01-28,70.0,2703.0,12221546.42,2704.0,68245712.7503333,43703515.93990997,114576849.95964393,70873334.01973397,Action,100.0,['Simon West'],,['Mark Isham'],0,
898,rite,The Rite,95,wb-newline,2011-01-28,70.0,2985.0,15824650.510000002,2985.0,59413914.62970193,49595585.89986664,145786929.79052472,96191343.89065808,Thriller,112.0,['Mikael Hafstrom'],,['Alex Heffes'],0,
899,friendswithbenefits,No Strings Attached,52,paramount,2011-01-21,77.0,3018.0,21028625.470000003,3050.0,40144536.911960766,106044938.2830315,223951106.00269008,117906167.71965858,Comedy,110.0,['Ivan Reitman'],,['John Debney'],0,
900,downforlife,Down for Life,424,bdfox,2011-01-14,14.0,5.0,24798.32,5.0,6101969.610618036,62901.611967399,62901.611967399,0.0,Drama,92.0,,,,0,
901,greenhornet,The Green Hornet,32,sony,2011-01-14,,3584.0,35873757.32,3584.0,176635962.4126273,148242207.18631908,343900618.6453247,195658411.45900562,Action / Adventure,108.0,['Michel Gondry'],,['James Newton Howard'],0,
902,howardvaughnjames,The Dilemma,68,universal,2011-01-14,49.0,2940.0,19063366.1,2943.0,112404703.35349011,72748339.01768233,105871821.53329392,33123482.51561159,Comedy,118.0,['Ron Howard'],,['Hans Zimmer'],0,
903,anotheryear,Another Year,162,sonyclassics,2010-12-29,149.0,6.0,123055.90000000001,236.0,15589736.800000008,5679103.727066002,35441163.771893024,29762060.04482702,Drama,129.0,['Mike Leigh'],,,1,/oscar/movies/?id=anotheryear.htm
904,bluevalentine,Blue Valentine,133,weinsteincompany,2010-12-29,114.0,4.0,213100.80000000002,450.0,1948717.100000001,17251269.689412013,29348104.700640015,12096835.011228003,Drama,112.0,['Derek Cianfrance'],,,1,/oscar/movies/?id=bluevalentine.htm
905,gulliverstravels,Gulliver's Travels,74,fox,2010-12-25,111.0,2546.0,6938460.100000001,3089.0,218256315.20000017,75786070.39642105,411033770.8207282,335247700.4243071,Adventure Comedy,85.0,['Rob Letterman'],,['Henry Jackman'],0,
906,truegrit2010,True Grit,13,paramount,2010-12-22,,3047.0,27313487.3,3464.0,68205098.50000004,303367429.1808052,446923966.8446083,143556537.6638031,Western,110.0,,,['Carter Burwell'],1,/oscar/movies/?id=truegrit2010.htm
907,meetthefockerssequel,Little Fockers,16,universal,2010-12-22,86.0,3536.0,33917031.5,3675.0,194871710.00000015,262968034.6546001,550336441.5260143,287368406.8714142,Comedy,98.0,['Paul Weitz'],,['Stephen Trask'],0,
908,countrystrong,Country Strong,116,screengems,2010-12-22,,2.0,33497.200000000004,1441.0,29230756.500000022,35819051.905681014,36497676.69170702,678624.7860260084,Music Drama,112.0,['Shana Feste'],,['Michael Brook'],1,/oscar/movies/?id=countrystrong.htm
909,tron2,Tron Legacy,12,buenavista,2010-12-17,119.0,3451.0,48428832.1,3451.0,389743420.0000003,304819680.4830431,704306685.9830434,399487005.50000036,Sci-Fi Action,125.0,['Joseph Kosinski'],,,1,/oscar/movies/?id=tron2.htm
910,casinojack2,Casino Jack,194,atopictures,2010-12-17,112.0,7.0,37980.8,60.0,24358963.75000002,3613752.3655090025,4025316.102346002,411563.73683699965,Thriller,108.0,['George Hickenlooper'],,,0,
911,rabbithole,Rabbit Hole,170,lionsgate,2010-12-17,112.0,5.0,59155.8,131.0,9743585.500000007,3948912.2195380023,10992596.238074005,7043684.018536002,Drama,92.0,['John Cameron Mitchell'],,,1,/oscar/movies/?id=rabbithole.htm
912,yogibear,Yogi Bear,30,warnerbros,2010-12-17,112.0,3515.0,18052454.200000003,3515.0,155897368.00000012,177591923.4931711,362770854.5910902,185178931.0979191,Family Comedy,82.0,,['Karen Rosenfelt'],,0,
913,fighter10,The Fighter,35,paramount,2010-12-10,112.0,4.0,330011.0,2534.0,21435888.100000016,165848242.08104908,228996205.3476681,63147963.26661903,Sports Drama,114.0,['David O. Russell'],,['Michael Brook'],1,/oscar/movies/?id=fighter10.htm
914,narnia3,The Chronicles of Narnia: The Voyage of the Dawn Treader,27,fox,2010-12-10,126.0,3555.0,26405575.900000002,3555.0,302051150.50000024,184927849.52895012,740843691.3289504,555915841.8000003,Fantasy,112.0,['Michael Apted'],,['David Arnold'],0,
915,tempest10,The Tempest,264,miramax,2010-12-10,77.0,5.0,46679.600000000006,21.0,38974342.00000003,492392.97902300034,492392.97902300034,0.0,Romance,110.0,['Julie Taymor'],['Julie Taymor'],['Elliot Goldenthal'],1,/oscar/movies/?id=tempest10.htm
916,tourist,The Tourist,47,sony,2010-12-10,,2756.0,18119703.8,2756.0,194871710.00000015,119812720.12607704,493789622.7970092,373976902.6709322,Romantic Thriller,103.0,['Florian Henckel von Donnersmarck'],,['James Newton Howard'],0,
917,allgoodthings,All Good Things,220,magnolia,2010-12-03,126.0,2.0,40889.200000000004,35.0,38974342.00000003,1031091.0194640005,1547665.8061370007,516574.7866730002,Thriller,101.0,['Andrew Jarecki'],['Bruna Papandrea'],['Rob Simonsen'],0,
918,blackswan,Black Swan,25,foxsearchlight,2010-12-03,154.0,18.0,1588189.9000000001,2407.0,25333322.30000002,189476736.3123581,586859184.0343102,397382447.7219521,Drama / Thriller,103.0,['Darren Aronofsky'],,['Clint Mansell'],1,/oscar/movies/?id=blackswan.htm
919,iloveyouphillipmorris,"I Love You, Phillip Morris",172,roadsideattractions,2010-12-03,133.0,6.0,123772.00000000001,100.0,25333322.30000002,3609482.903499002,40770752.68614702,37161269.78264802,Comedy,100.0,,['Andrew Lazar'],['Nick Urata'],0,
920,loveandotherdrugs,Love and Other Drugs,90,fox,2010-11-24,86.0,2455.0,10713077.100000001,2458.0,58461513.000000045,57340123.74480502,181968228.34708107,124628104.60227604,Comedy / Drama,113.0,['Edward Zwick'],,['James Newton Howard'],0,
921,rapunzel,Tangled,10,buenavista,2010-11-24,191.0,3603.0,53643757.2,3603.0,506666446.00000024,355768309.7620961,1039165681.1220964,683397371.3600004,Animation,100.0,,,['Alan Menken'],1,/oscar/movies/?id=rapunzel.htm
922,nutcracker3d,The Nutcracker in 3D,283,fs,2010-11-24,23.0,42.0,72538.40000000001,115.0,175384539.00000015,346267.5414990002,36256795.770976014,35910528.22947701,Fantasy,108.0,,,,0,
923,faster10,Faster,110,cbsfilms,2010-11-24,79.0,2454.0,9375468.3,2470.0,46769210.400000036,41171113.071220025,63409385.437145025,22238272.365925,Action,98.0,"['George Tillman, Jr.']",,,0,
924,burlesque,Burlesque,79,screengems,2010-11-24,,3037.0,13142518.4,3037.0,107179440.50000007,69871526.21245503,160419587.47567508,90548061.26322004,Musical,100.0,['Steven Antin'],,['Christophe Beck'],0,
925,madeindagenham,Made in Dagenham,189,sonyclassics,2010-11-19,147.0,3.0,41319.3,89.0,15589736.800000008,1940513.0010090012,27714647.509956013,25774134.50894701,Drama,113.0,,,,0,
926,skyline,Skyline,112,universal,2010-11-12,42.0,2880.0,12861656.500000002,2883.0,19487171.000000015,37940379.28015502,139410107.02213106,101469727.74197604,Thriller,100.0,,,,0,
927,unstoppable,Unstoppable,41,fox,2010-11-12,119.0,3207.0,24957302.700000003,3261.0,185128124.50000015,144493727.09246206,300300155.55164915,155806428.4591871,Action Thriller,98.0,['Tony Scott'],,['Harry Gregson-Williams'],1,/oscar/movies/?id=unstoppable.htm
928,tinyfurniture,Tiny Furniture,245,ifc,2010-11-12,105.0,1.0,23358.500000000004,21.0,97435.85500000007,693874.3831140003,751405.8265890003,57531.44347499998,Comedy,99.0,,,,0,
929,fourlions,Four Lions,257,drafthousefilms,2010-11-05,112.0,8.0,45663.200000000004,18.0,7307689.125000006,549196.3109270001,4315719.239271003,3766522.928344003,Comedy,97.0,,,,0,
930,forcoloredgirls,For Colored Girls,81,lionsgate,2010-11-05,77.0,2127.0,21447056.400000002,2127.0,40923059.10000004,66840461.51857802,67350981.10975303,510519.59117500484,Drama,120.0,['Tyler Perry'],,['Aaron Zigman'],0,
931,mastermind,Megamind,17,pardw,2010-11-05,112.0,3944.0,50618516.300000004,3949.0,253333223.00000012,262927736.95653316,570242824.0916883,307315087.1351551,Animation,96.0,['Tom McGrath'],,,0,
932,127hours,127 Hours,119,foxsearchlight,2010-11-05,161.0,4.0,291336.10000000003,916.0,35076907.80000002,32481978.39403001,106678391.67393106,74196413.27990106,Drama,93.0,['Danny Boyle'],['Danny Boyle'],['A.R. Rahman'],1,/oscar/movies/?id=127hours.htm
933,duedate,Due Date,29,warnerbros,2010-11-05,84.0,3355.0,35958346.6,3365.0,126666611.50000006,178111047.55612305,375108630.7561231,196997583.20000008,Comedy,95.0,['Todd Phillips'],,['Christophe Beck'],0,
934,wildtarget,Wild Target,329,fs,2010-10-29,49.0,4.0,25491.4,13.0,15589736.800000008,193698.9366180001,193698.9366180001,0.0,Comedy Thriller,98.0,,,,0,
935,saw7,Saw 3D,70,lionsgate,2010-10-29,35.0,2808.0,24783135.3,2808.0,33128190.700000014,80978368.64785804,236920213.4583241,155941844.81046605,Horror,91.0,,,,0,
936,welcometotherileys,Welcome to the Rileys,299,samuelgoldwyn,2010-10-29,42.0,10.0,46359.50000000001,11.0,19487171.000000015,270795.49977700016,630532.2195590003,359736.7197820002,Drama,110.0,,,['Marc Streitenfeld'],0,
937,paranormalactivity2,Paranormal Activity 2,40,paramount,2010-10-22,91.0,3216.0,44746266.400000006,3239.0,5846151.3000000045,150144944.6778271,314473392.9219521,164328448.24412504,Horror,91.0,['Tod Williams'],,,0,
938,bettyannwaters,Conviction,140,foxsearchlight,2010-10-15,77.0,11.0,112586.1,672.0,24358963.75000002,12042533.123456005,20952216.51578001,8909683.392324004,Drama,107.0,['Tony Goldwyn'],['Hilary Swank'],,0,
939,iwantyourmoney,I Want Your Money,239,fs,2010-10-15,21.0,537.0,274370.80000000005,537.0,779486.8400000005,768127.5908680004,768127.5908680004,0.0,Documentary,92.0,,,,0,
940,hereafter,Hereafter,88,warnerbros,2010-10-15,91.0,6.0,242354.2,2424.0,97435855.00000007,58013203.54490102,186451376.04490107,128438172.50000006,Drama,129.0,['Clint Eastwood'],,,1,/oscar/movies/?id=hereafter.htm
941,nsecure,N'Secure,166,fs,2010-10-15,35.0,486.0,1283046.6,486.0,3117947.360000002,4598341.680284002,4598341.680284002,0.0,Drama,109.0,,,,0,
942,downterrace,Down Terrace,475,magnolia,2010-10-15,21.0,2.0,3396.8,2.0,58461.51300000001,17382.556532000006,17382.556532000006,0.0,Comedy,89.0,,,,0,
943,jackass3d,Jackass 3-D,23,paramount,2010-10-15,98.0,3081.0,55389005.1,3139.0,38974342.00000003,207679550.38921213,304151855.1328731,96472304.74366099,Comedy,94.0,['Jeff Tremaine'],,,0,
944,carlos,Carlos,304,ifc,2010-10-15,98.0,2.0,22006.600000000002,7.0,35076907.80000002,257808.1860860001,278138.62012200017,20330.43403600008,Action Thriller,140.0,,,,0,
945,nowhereboy,Nowhere Boy,182,weinsteincompany,2010-10-08,63.0,4.0,58023.9,215.0,3702562.4900000026,2560554.0363260014,13792008.072469007,11231454.036143005,Drama,98.0,,,,0,
946,mysoultotake,My Soul to Take,125,universal,2010-10-08,28.0,2572.0,7526442.000000001,2572.0,48717927.50000004,26120666.013035014,29633733.480670013,3513067.4676349983,Horror,107.0,['Wes Craven'],,['Marco Beltrami'],0,
947,secretariat,Secretariat,58,buenavista,2010-10-08,126.0,3072.0,13964247.000000002,3108.0,68205098.50000004,105761328.94979306,106960204.51156704,1198875.5617739856,Sports Drama,116.0,['Randall Wallace'],['Bill Johnson'],['Nick Glennie-Smith'],0,
948,itskindofafunnystory,It's Kind of a Funny Story,146,focus,2010-10-08,49.0,742.0,2214746.6,757.0,15589736.800000008,11273555.183308005,11750675.534950009,477120.3516420033,Drama,101.0,,['Kevin Misher'],,0,
949,lifeasweknowit,Life as We Know It,62,warnerbros,2010-10-08,112.0,3150.0,15957110.4,3150.0,74051249.80000004,94556503.24704103,187586762.4035571,93030259.15651606,Comedy,112.0,['Greg Berlanti'],,,0,
950,insidejob,Inside Job,153,sonyclassics,2010-10-08,210.0,2.0,43613.9,250.0,3897434.200000002,7638676.952874004,13816859.530177008,6178182.577303004,Documentary,120.0,['Charles Ferguson'],['Charles Ferguson'],,1,/oscar/movies/?id=insidejob.htm
951,freakonomics,Freakonomics,335,magnolia,2010-10-01,63.0,20.0,35082.3,20.0,5651279.590000004,179405.9824700001,306244.43538700015,126838.45291700005,Documentary,85.0,,,['Michael Wandmacher'],0,
952,chainletter,Chain Letter,307,newfilmscinema,2010-10-01,,406.0,152666.80000000002,406.0,5846151.3000000045,364661.6593620001,1811337.8591330007,1446676.1997710005,Horror Thriller,96.0,,,,0,
953,lettherightonein09,Let Me In,128,overturefilms,2010-10-01,70.0,2020.0,5662226.9,2042.0,38974342.00000003,21497777.58353501,50082736.32283903,28584958.739304017,Horror,115.0,['Matt Reeves'],,['Michael Giacchino'],0,
954,socialnetwork,The Social Network,32,sony,2010-10-01,154.0,2771.0,24690218.3,2921.0,77948684.00000006,171775327.14533406,398463282.4027353,226687955.25740123,Comedy / Drama,120.0,['David Fincher'],,,1,/oscar/movies/?id=socialnetwork.htm
955,case39,Case 39,127,paramountvantage,2010-10-01,49.0,2211.0,5885627.000000001,2212.0,52615361.70000004,23494178.019411013,50974589.73394703,27480411.71453602,Horror Thriller,109.0,['Christian Alvart'],,,0,
956,virginityhit,The Virginity Hit,214,sony,2010-09-24,,700.0,332073.5,700.0,3897434.200000002,1127963.5180660007,1127963.5180660007,0.0,Comedy,86.0,,,,0,
957,buried,Buried,192,lionsgate,2010-09-24,49.0,11.0,110294.8,107.0,3873367.5438150014,1849763.0172230008,37681616.22269002,35831853.20546702,Thriller,100.0,['Rodrigo Cortes'],['Peter Safran'],,0,
958,youagain,You Again,103,buenavista,2010-09-24,84.0,2548.0,9248264.3,2548.0,38974342.00000003,45532754.71473302,58176194.243145026,12643439.528412007,Comedy,105.0,['Andy Fickman'],['Andy Fickman'],,0,
959,enterthevoid,Enter the Void,252,ifc,2010-09-24,94.0,3.0,48016.100000000006,13.0,31179473.600000016,598782.3033170004,2599372.4809580008,2000590.1776410004,Drama,150.0,['Gaspar Noe'],,,0,
960,talldarkstranger,You Will Meet a Tall Dark Stranger,160,sonyclassics,2010-09-22,142.0,6.0,176113.30000000002,402.0,29230756.500000022,5753704.160776002,60672095.16077602,54918391.000000015,Romance,98.0,['Woody Allen'],,,0,
961,alphaandomega,Alpha and Omega,104,lionsgate,2010-09-17,77.0,2625.0,10017596.600000001,2625.0,38974342.00000003,44479055.03378703,86732708.79903305,42253653.76524602,Animation,88.0,,,['Chris Bacon'],0,
962,easya,Easy A,59,screengems,2010-09-17,98.0,2856.0,19507444.0,2974.0,15589736.800000008,103461755.96530405,134994225.49548104,31532469.530176997,Romantic Comedy,92.0,['Will Gluck'],['Will Gluck'],,0,
963,town10,The Town,36,warnerbros,2010-09-17,112.0,2861.0,26188835.200000003,2935.0,72102532.70000003,163313586.4949821,270281536.2712411,106967949.77625903,Crime Drama,123.0,['Ben Affleck'],,,1,/oscar/movies/?id=town10.htm
964,residentevil4,Resident Evil: Afterlife,55,screengems,2010-09-10,56.0,3203.0,29315290.400000002,3209.0,112051233.25000009,106521422.51152605,524159175.9105902,417637753.3990641,Action Horror,100.0,['Paul W.S. Anderson'],,['tomandandy'],0,
965,lovelystill,"Lovely, Still",314,montereymediainc,2010-09-10,56.0,2.0,5042.400000000001,17.0,9743585.500000007,225987.4074040001,500797.2644070003,274809.85700300016,Drama,92.0,,,,0,
966,brannuedae,Bran Nue Dae,321,fs,2010-09-10,28.0,16.0,25879.7,55.0,13153840.42500001,201192.63964800007,12068812.459330006,11867619.819682006,Musical,85.0,,,,0,
967,goingthedistance10,Going the Distance,120,wb-newline,2010-09-03,49.0,3030.0,7573460.4,3030.0,62358947.20000003,31541401.74073901,77247128.12839004,45705726.38765103,Romantic Comedy,97.0,['Nanette Burstein'],,['Mychael Danna'],0,
968,mydogtulip,My Dog Tulip,269,newyorker,2010-09-01,282.0,1.0,12705.000000000002,5.0,682050.9850000006,436820.8820140002,550762.3708510003,113941.4888370001,Animation,82.0,,,,0,
969,centurion,Centurion,316,magnolia,2010-08-27,35.0,12.0,47108.600000000006,19.0,29230756.500000022,218911.79277000006,13968843.519928006,13749931.727158006,Action / Adventure,97.0,['Neil Marshall'],,['Ilan Eshkeri'],0,
970,bonedeep,Takers,60,screengems,2010-08-27,84.0,2206.0,22563534.400000002,2206.0,62358947.20000003,102298293.90792006,125049651.08534804,22751357.177427977,Action / Crime,107.0,['John Luessenhop'],,['Paul Haslinger'],0,
971,lotteryticket,Lottery Ticket,106,warnerbros,2010-08-20,77.0,1973.0,11717526.700000001,1974.0,33128190.700000014,43792773.56111902,43792773.56111902,0.0,Comedy,99.0,['Erik White'],,,0,
972,soulkitchen,Soul Kitchen,265,ifc,2010-08-20,84.0,2.0,23007.600000000002,23.0,9548713.790000005,490547.0124610003,41361465.529109016,40870918.51664802,Foreign,99.0,,,,0,
973,piranha3d,Piranha 3D,105,wdimension,2010-08-20,91.0,2470.0,11117559.200000001,2491.0,46769210.400000036,44294614.27495502,148209076.70976007,103914462.43480505,Horror,89.0,['Alexandre Aja'],,['Michael Wandmacher'],0,
974,baster,The Switch,98,miramax,2010-08-20,91.0,2012.0,9280384.3,2017.0,37025624.90000002,49175814.01386502,88327312.11386505,39151498.10000003,Comedy,100.0,,,['Alex Wurman'],0,
975,untitledvampirespoof,Vampires Suck,83,fox,2010-08-18,86.0,3233.0,13423114.100000001,3233.0,38974342.00000003,64948090.68774404,144249333.16626808,79301242.47852404,Horror Comedy,80.0,,,['Christopher Lennertz'],0,
976,eatpraylove,Eat Pray Love,42,sony,2010-08-13,84.0,3082.0,25414975.3,3108.0,116923026.00000009,142741773.72961006,366002357.23962915,223260583.5100191,Drama,133.0,['Ryan Murphy'],,['Dario Marianelli'],0,
977,scottpilgrim,Scott Pilgrim vs. the World,92,universal,2010-08-13,56.0,2818.0,11670774.500000002,2820.0,165640953.50000015,56001374.58427603,85135488.88860406,29134114.30432803,Action Comedy,113.0,['Edgar Wright'],,,0,
978,animalkingdom,Animal Kingdom,193,sonyclassics,2010-08-13,217.0,7.0,68164.8,61.0,8184611.820000004,1849578.7748790008,14311879.734163009,12462300.959284008,Crime Drama,112.0,['David Michod'],,,1,/oscar/movies/?id=animalkingdom.htm
979,oxfordmurders,The Oxford Murders,504,magnolia,2010-08-06,14.0,1.0,1310.1000000000001,2.0,19487171.000000015,8508.807483000004,31363948.01849101,31355439.211008012,Crime Thriller,108.0,,,,0,
980,ferrellwahlberg2010,The Other Guys,21,sony,2010-08-06,105.0,3651.0,39097478.2,3651.0,194871710.00000015,211205463.44565815,302824383.72967017,91618920.28401202,Action Comedy,107.0,['Adam McKay'],,,0,
981,flipped,Flipped,176,warnerbros,2010-08-06,70.0,45.0,246656.30000000002,442.0,27282039.40000002,3109465.125932002,3109465.125932002,0.0,Comedy,90.0,['Rob Reiner'],,['Marc Shaiman'],0,
